estimand,dataset,scenario,model,left_run,right_run,comparison,top10_jaccard,top15_jaccard,top20_jaccard,rank_spearman,direction_agreement_all,direction_agreement_top20_union
seed,iscx_url2016_binary,s3,rf,r03,r05,r03_vs_r05,1.0,1.0,1.0,0.9960762331838566,1.0,1.0
seed,iscx_url2016_binary,s3,rf,r03,r06,r03_vs_r06,1.0,1.0,0.9047619047619048,0.9921524663677129,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r03,r07,r03_vs_r07,1.0,0.875,0.9047619047619048,0.9871076233183856,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r03,r08,r03_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9943946188340808,1.0,1.0
seed,iscx_url2016_binary,s3,rf,r03,r09,r03_vs_r09,1.0,0.875,0.9047619047619048,0.9915919282511211,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r04,r05,r04_vs_r05,1.0,0.875,1.0,0.9911033493822685,0.9142857142857143,1.0
seed,iscx_url2016_binary,s3,rf,r04,r06,r04_vs_r06,1.0,0.875,0.9047619047619048,0.9911033493822685,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,rf,r04,r07,r04_vs_r07,1.0,0.875,0.9047619047619048,0.9846585156147275,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,rf,r04,r08,r04_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9863397765975643,0.9142857142857143,1.0
seed,iscx_url2016_binary,s3,rf,r04,r09,r04_vs_r09,1.0,0.875,0.9047619047619048,0.99026271889085,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,rf,r05,r06,r05_vs_r06,1.0,1.0,0.9047619047619048,0.9938340807174888,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r05,r07,r05_vs_r07,1.0,0.875,0.9047619047619048,0.9871076233183856,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r05,r08,r05_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9941143497757848,1.0,1.0
seed,iscx_url2016_binary,s3,rf,r05,r09,r05_vs_r09,1.0,0.875,0.9047619047619048,0.9915919282511211,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r06,r07,r06_vs_r07,1.0,0.875,0.9047619047619048,0.9871076233183856,1.0,1.0
seed,iscx_url2016_binary,s3,rf,r06,r08,r06_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9938340807174888,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r06,r09,r06_vs_r09,1.0,0.875,1.0,0.9913116591928253,1.0,1.0
seed,iscx_url2016_binary,s3,rf,r07,r08,r07_vs_r08,0.8181818181818182,0.875,0.8181818181818182,0.9851457399103138,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,rf,r07,r09,r07_vs_r09,1.0,1.0,0.9047619047619048,0.9876681614349775,1.0,1.0
seed,iscx_url2016_binary,s3,rf,r08,r09,r08_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9913116591928253,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,xgb,r00,r01,r00_vs_r01,1.0,0.875,0.9047619047619048,0.9913835595460746,0.9428571428571428,0.9047619047619048
seed,iscx_url2016_binary,s3,xgb,r00,r02,r00_vs_r02,0.6666666666666666,1.0,0.9047619047619048,0.988021037580401,0.9142857142857143,0.9047619047619048
seed,iscx_url2016_binary,s3,xgb,r00,r03,r00_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9908875122840081,0.8285714285714286,0.9047619047619048
seed,iscx_url2016_binary,s3,xgb,r00,r04,r00_vs_r04,0.6666666666666666,0.875,0.9047619047619048,0.9918721973094171,0.9428571428571428,0.9047619047619048
seed,iscx_url2016_binary,s3,xgb,r00,r05,r00_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.984304932735426,0.8857142857142857,0.8571428571428571
seed,iscx_url2016_binary,s3,xgb,r00,r06,r00_vs_r06,0.8181818181818182,1.0,0.9047619047619048,0.9929932735426009,0.8857142857142857,0.8571428571428571
seed,iscx_url2016_binary,s3,xgb,r00,r07,r00_vs_r07,0.6666666666666666,0.875,0.9047619047619048,0.9876681614349775,0.9428571428571428,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r00,r08,r00_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9835974513560556,0.9142857142857143,0.9047619047619048
seed,iscx_url2016_binary,s3,xgb,r00,r09,r00_vs_r09,0.8181818181818182,1.0,0.9047619047619048,0.9886444166138687,0.9714285714285714,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r01,r02,r01_vs_r02,0.6666666666666666,0.875,1.0,0.9882336461689312,0.9142857142857143,0.95
seed,iscx_url2016_binary,s3,xgb,r01,r03,r01_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.990118635522786,0.8285714285714286,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r01,r04,r01_vs_r04,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9874606172527888,1.0,1.0
seed,iscx_url2016_binary,s3,xgb,r01,r05,r01_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.9804553631576356,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,xgb,r01,r06,r01_vs_r06,0.8181818181818182,0.875,1.0,0.9911033493822685,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,xgb,r01,r07,r01_vs_r07,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9804553631576356,0.9428571428571428,0.9545454545454546
seed,iscx_url2016_binary,s3,xgb,r01,r08,r01_vs_r08,0.8181818181818182,0.875,1.0,0.9875956831672635,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,xgb,r01,r09,r01_vs_r09,0.8181818181818182,0.875,1.0,0.9881563392462686,0.9142857142857143,0.9
seed,iscx_url2016_binary,s3,xgb,r02,r03,r02_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9857735509104975,0.8571428571428571,1.0
seed,iscx_url2016_binary,s3,xgb,r02,r04,r02_vs_r04,1.0,0.875,0.9047619047619048,0.9885814579080133,0.9142857142857143,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r02,r05,r02_vs_r05,0.6666666666666666,0.875,0.9047619047619048,0.9787741021747989,0.9714285714285714,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r02,r06,r02_vs_r06,0.8181818181818182,1.0,1.0,0.9916637697098807,0.9142857142857143,0.95
seed,iscx_url2016_binary,s3,xgb,r02,r07,r02_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.9821366241404725,0.9714285714285714,0.9545454545454546
seed,iscx_url2016_binary,s3,xgb,r02,r08,r02_vs_r08,0.8181818181818182,0.875,1.0,0.9877358471870149,0.9428571428571428,0.95
seed,iscx_url2016_binary,s3,xgb,r02,r09,r02_vs_r09,0.6666666666666666,1.0,1.0,0.9866145350290049,0.9428571428571428,0.95
seed,iscx_url2016_binary,s3,xgb,r03,r04,r03_vs_r04,0.8181818181818182,0.7647058823529411,1.0,0.9875228687787991,0.8285714285714286,0.95
seed,iscx_url2016_binary,s3,xgb,r03,r05,r03_vs_r05,0.6666666666666666,0.875,1.0,0.9899061579283222,0.8285714285714286,0.95
seed,iscx_url2016_binary,s3,xgb,r03,r06,r03_vs_r06,0.6666666666666666,0.875,0.9047619047619048,0.9871022883406482,0.8857142857142857,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r03,r07,r03_vs_r07,0.6666666666666666,0.875,0.8181818181818182,0.9798122274126957,0.8285714285714286,0.9545454545454546
seed,iscx_url2016_binary,s3,xgb,r03,r08,r03_vs_r08,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9817671809256664,0.8,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r03,r09,r03_vs_r09,0.6666666666666666,0.875,0.9047619047619048,0.9882187938288921,0.8571428571428571,0.9523809523809523
seed,iscx_url2016_binary,s3,xgb,r04,r05,r04_vs_r05,0.6666666666666666,0.7647058823529411,1.0,0.984304932735426,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,xgb,r04,r06,r04_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9896300448430493,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,xgb,r04,r07,r04_vs_r07,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9809417040358746,0.9428571428571428,0.9545454545454546
seed,iscx_url2016_binary,s3,xgb,r04,r08,r04_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9928502209953799,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,xgb,r04,r09,r04_vs_r09,0.6666666666666666,0.875,0.9047619047619048,0.9872424818200318,0.9142857142857143,0.9047619047619048
seed,iscx_url2016_binary,s3,xgb,r05,r06,r05_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9806614349775785,0.9428571428571428,1.0
seed,iscx_url2016_binary,s3,xgb,r05,r07,r05_vs_r07,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9736547085201793,0.9428571428571428,0.9090909090909091
seed,iscx_url2016_binary,s3,xgb,r05,r08,r05_vs_r08,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9770083578250215,0.9714285714285714,1.0
seed,iscx_url2016_binary,s3,xgb,r05,r09,r05_vs_r09,0.6666666666666666,0.875,0.9047619047619048,0.9823357100416023,0.9142857142857143,0.9047619047619048
seed,iscx_url2016_binary,s3,xgb,r06,r07,r06_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.9879484304932735,0.8857142857142857,0.9090909090909091
seed,iscx_url2016_binary,s3,xgb,r06,r08,r06_vs_r08,1.0,0.875,1.0,0.9840180317942065,0.9142857142857143,1.0
seed,iscx_url2016_binary,s3,xgb,r06,r09,r06_vs_r09,0.8181818181818182,1.0,1.0,0.9921492535984614,0.9142857142857143,0.9
seed,iscx_url2016_binary,s3,xgb,r07,r08,r07_vs_r08,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9730829404022779,0.9714285714285714,0.9545454545454546
seed,iscx_url2016_binary,s3,xgb,r07,r09,r07_vs_r09,0.8181818181818182,0.875,0.8181818181818182,0.980933775247765,0.9142857142857143,0.9090909090909091
seed,iscx_url2016_binary,s3,xgb,r08,r09,r08_vs_r09,0.8181818181818182,0.875,1.0,0.9803646563814868,0.8857142857142857,0.9
seed,phiusiil,s0,lr,r00,r01,r00_vs_r01,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r02,r00_vs_r02,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r03,r00_vs_r03,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r04,r00_vs_r04,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r05,r00_vs_r05,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r06,r00_vs_r06,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r07,r00_vs_r07,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r08,r00_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r00,r09,r00_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r02,r01_vs_r02,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r03,r01_vs_r03,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r04,r01_vs_r04,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r05,r01_vs_r05,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r06,r01_vs_r06,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r07,r01_vs_r07,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r08,r01_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r01,r09,r01_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r02,r03,r02_vs_r03,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r02,r04,r02_vs_r04,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r02,r05,r02_vs_r05,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r02,r06,r02_vs_r06,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r02,r07,r02_vs_r07,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r02,r08,r02_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r02,r09,r02_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r03,r04,r03_vs_r04,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r03,r05,r03_vs_r05,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r03,r06,r03_vs_r06,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r03,r07,r03_vs_r07,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r03,r08,r03_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r03,r09,r03_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r04,r05,r04_vs_r05,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r04,r06,r04_vs_r06,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r04,r07,r04_vs_r07,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r04,r08,r04_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r04,r09,r04_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r05,r06,r05_vs_r06,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r05,r07,r05_vs_r07,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r05,r08,r05_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r05,r09,r05_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r06,r07,r06_vs_r07,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r06,r08,r06_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r06,r09,r06_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r07,r08,r07_vs_r08,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r07,r09,r07_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,lr,r08,r09,r08_vs_r09,1.0,1.0,1.0,1.0,1.0,1.0
seed,phiusiil,s0,rf,r00,r01,r00_vs_r01,0.8181818181818182,0.875,0.9047619047619048,0.9892051905314035,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r00,r02,r00_vs_r02,0.8181818181818182,0.875,0.9047619047619048,0.9860595664337581,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r00,r03,r00_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.988021037580401,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r00,r04,r00_vs_r04,1.0,1.0,0.9047619047619048,0.9938340807174888,1.0,1.0
seed,phiusiil,s0,rf,r00,r05,r00_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.9941143497757848,1.0,1.0
seed,phiusiil,s0,rf,r00,r06,r00_vs_r06,0.8181818181818182,1.0,0.9047619047619048,0.9964273424945849,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r00,r07,r00_vs_r07,1.0,1.0,0.8181818181818182,0.9957959641255606,1.0,1.0
seed,phiusiil,s0,rf,r00,r08,r00_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9854260089686099,1.0,1.0
seed,phiusiil,s0,rf,r00,r09,r00_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9869001969251765,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r01,r02,r01_vs_r02,0.8181818181818182,1.0,1.0,0.991800603759801,0.9428571428571428,1.0
seed,phiusiil,s0,rf,r01,r03,r01_vs_r03,0.8181818181818182,0.875,1.0,0.9898383074832835,0.9428571428571428,1.0
seed,phiusiil,s0,rf,r01,r04,r01_vs_r04,0.8181818181818182,0.875,1.0,0.9903267383664732,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r01,r05,r01_vs_r05,0.8181818181818182,1.0,1.0,0.9960746710212051,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r01,r06,r01_vs_r06,0.8181818181818182,0.875,1.0,0.9923612598388059,0.9428571428571428,1.0
seed,phiusiil,s0,rf,r01,r07,r01_vs_r07,0.8181818181818182,0.875,0.9047619047619048,0.9914482862015429,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r01,r08,r01_vs_r08,1.0,0.875,1.0,0.9910277057633917,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r01,r09,r01_vs_r09,1.0,1.0,1.0,0.9919407677795522,0.9428571428571428,1.0
seed,phiusiil,s0,rf,r02,r03,r02_vs_r03,0.8181818181818182,0.875,1.0,0.9873931923238548,1.0,1.0
seed,phiusiil,s0,rf,r02,r04,r02_vs_r04,0.8181818181818182,0.875,1.0,0.9869001969251765,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r02,r05,r02_vs_r05,0.8181818181818182,1.0,1.0,0.9927846103651052,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r02,r06,r02_vs_r06,1.0,0.875,1.0,0.9901947051407759,1.0,1.0
seed,phiusiil,s0,rf,r02,r07,r02_vs_r07,0.8181818181818182,0.875,0.9047619047619048,0.9860595664337581,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r02,r08,r02_vs_r08,0.8181818181818182,0.875,1.0,0.9840980952871152,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r02,r09,r02_vs_r09,0.8181818181818182,1.0,1.0,0.9913153102675445,1.0,1.0
seed,phiusiil,s0,rf,r03,r04,r03_vs_r04,0.8181818181818182,0.875,1.0,0.992504400201299,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r03,r05,r03_vs_r05,1.0,0.875,1.0,0.9905429290546561,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r03,r06,r03_vs_r06,0.8181818181818182,0.875,1.0,0.9876733436055469,1.0,1.0
seed,phiusiil,s0,rf,r03,r07,r03_vs_r07,0.8181818181818182,0.875,0.9047619047619048,0.992504400201299,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r03,r08,r03_vs_r08,0.8181818181818182,0.7647058823529411,1.0,0.9832574647956969,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r03,r09,r03_vs_r09,0.8181818181818182,0.875,1.0,0.9885137974506233,1.0,1.0
seed,phiusiil,s0,rf,r04,r05,r04_vs_r05,0.8181818181818182,0.875,1.0,0.9915919282511211,1.0,1.0
seed,phiusiil,s0,rf,r04,r06,r04_vs_r06,0.8181818181818182,1.0,1.0,0.9930648205289113,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r04,r07,r04_vs_r07,1.0,1.0,0.9047619047619048,0.9971973094170403,1.0,1.0
seed,phiusiil,s0,rf,r04,r08,r04_vs_r08,0.8181818181818182,0.875,1.0,0.9882286995515696,1.0,1.0
seed,phiusiil,s0,rf,r04,r09,r04_vs_r09,0.8181818181818182,0.875,1.0,0.9885814579080134,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r05,r06,r05_vs_r06,0.8181818181818182,0.875,1.0,0.994746081511748,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r05,r07,r05_vs_r07,0.8181818181818182,0.875,0.9047619047619048,0.992432735426009,1.0,1.0
seed,phiusiil,s0,rf,r05,r08,r05_vs_r08,0.8181818181818182,0.875,1.0,0.9904708520179372,1.0,1.0
seed,phiusiil,s0,rf,r05,r09,r05_vs_r09,0.8181818181818182,1.0,1.0,0.9930648205289113,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r06,r07,r06_vs_r07,0.8181818181818182,1.0,0.9047619047619048,0.9953065018393603,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r06,r08,r06_vs_r08,0.8181818181818182,0.875,1.0,0.9877408274165949,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r06,r09,r06_vs_r09,0.8181818181818182,0.875,1.0,0.9913153102675445,1.0,1.0
seed,phiusiil,s0,rf,r07,r08,r07_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9871076233183856,1.0,1.0
seed,phiusiil,s0,rf,r07,r09,r07_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9899825087270439,0.9714285714285714,1.0
seed,phiusiil,s0,rf,r08,r09,r08_vs_r09,1.0,0.875,1.0,0.985499146106146,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r00,r01,r00_vs_r01,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9816557650748498,0.9428571428571428,1.0
seed,phiusiil,s0,xgb,r00,r02,r00_vs_r02,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9782012579836772,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r00,r03,r00_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9859738989388153,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r00,r04,r00_vs_r04,0.8181818181818182,0.875,0.8181818181818182,0.9865496501206774,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r00,r05,r00_vs_r05,0.8181818181818182,0.875,1.0,0.9871254013025395,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r00,r06,r00_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9897162816209187,0.9428571428571428,0.9523809523809523
seed,phiusiil,s0,xgb,r00,r07,r00_vs_r07,0.8181818181818182,0.875,1.0,0.9832974910394263,0.9428571428571428,1.0
seed,phiusiil,s0,xgb,r00,r08,r00_vs_r08,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9894284060299878,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r00,r09,r00_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9891405304390567,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r01,r02,r01_vs_r02,1.0,0.875,0.8181818181818182,0.9838150289017341,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r01,r03,r01_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.988728323699422,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r01,r04,r01_vs_r04,0.8181818181818182,0.875,0.9047619047619048,0.9881502890173411,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r01,r05,r01_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.9869942196531793,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r01,r06,r01_vs_r06,0.8181818181818182,0.875,1.0,0.9924855491329482,0.9428571428571428,0.95
seed,phiusiil,s0,xgb,r01,r07,r01_vs_r07,0.8181818181818182,0.875,0.9047619047619048,0.9868375257116085,0.9428571428571428,1.0
seed,phiusiil,s0,xgb,r01,r08,r01_vs_r08,0.8181818181818182,1.0,1.0,0.9927745664739885,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r01,r09,r01_vs_r09,0.8181818181818182,0.875,1.0,0.9878612716763007,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r02,r03,r02_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9910404624277458,1.0,1.0
seed,phiusiil,s0,xgb,r02,r04,r02_vs_r04,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.982947976878613,1.0,1.0
seed,phiusiil,s0,xgb,r02,r05,r02_vs_r05,0.8181818181818182,0.875,0.8181818181818182,0.9869942196531793,1.0,1.0
seed,phiusiil,s0,xgb,r02,r06,r02_vs_r06,0.8181818181818182,0.875,0.8181818181818182,0.9867052023121389,0.9714285714285714,0.9545454545454546
seed,phiusiil,s0,xgb,r02,r07,r02_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.9828072674385737,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r02,r08,r02_vs_r08,0.8181818181818182,0.875,0.8181818181818182,0.9855491329479771,1.0,1.0
seed,phiusiil,s0,xgb,r02,r09,r02_vs_r09,0.8181818181818182,0.875,0.8181818181818182,0.9815028901734105,1.0,1.0
seed,phiusiil,s0,xgb,r03,r04,r03_vs_r04,1.0,0.875,0.9047619047619048,0.9878612716763007,1.0,1.0
seed,phiusiil,s0,xgb,r03,r05,r03_vs_r05,1.0,1.0,0.9047619047619048,0.9956647398843933,1.0,1.0
seed,phiusiil,s0,xgb,r03,r06,r03_vs_r06,1.0,1.0,0.9047619047619048,0.9924855491329482,0.9714285714285714,0.9523809523809523
seed,phiusiil,s0,xgb,r03,r07,r03_vs_r07,1.0,1.0,0.9047619047619048,0.991155659575574,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r03,r08,r03_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9901734104046245,1.0,1.0
seed,phiusiil,s0,xgb,r03,r09,r03_vs_r09,1.0,1.0,0.9047619047619048,0.9872832369942198,1.0,1.0
seed,phiusiil,s0,xgb,r04,r05,r04_vs_r05,1.0,0.875,0.8181818181818182,0.9881502890173411,1.0,1.0
seed,phiusiil,s0,xgb,r04,r06,r04_vs_r06,1.0,0.875,0.9047619047619048,0.9953757225433528,0.9714285714285714,0.9523809523809523
seed,phiusiil,s0,xgb,r04,r07,r04_vs_r07,1.0,0.875,0.8181818181818182,0.9865496501206774,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r04,r08,r04_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9916184971098267,1.0,1.0
seed,phiusiil,s0,xgb,r04,r09,r04_vs_r09,1.0,0.875,0.9047619047619048,0.9924855491329482,1.0,1.0
seed,phiusiil,s0,xgb,r05,r06,r05_vs_r06,1.0,1.0,0.9047619047619048,0.9942196531791908,0.9714285714285714,0.9523809523809523
seed,phiusiil,s0,xgb,r05,r07,r05_vs_r07,1.0,1.0,1.0,0.9943222910758156,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r05,r08,r05_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9927745664739885,1.0,1.0
seed,phiusiil,s0,xgb,r05,r09,r05_vs_r09,1.0,1.0,0.9047619047619048,0.9921965317919077,1.0,1.0
seed,phiusiil,s0,xgb,r06,r07,r06_vs_r07,1.0,1.0,0.9047619047619048,0.9925950375302292,0.9428571428571428,0.9523809523809523
seed,phiusiil,s0,xgb,r06,r08,r06_vs_r08,0.8181818181818182,0.875,1.0,0.9962427745664741,0.9714285714285714,0.95
seed,phiusiil,s0,xgb,r06,r09,r06_vs_r09,1.0,1.0,1.0,0.9971098265895956,0.9714285714285714,0.95
seed,phiusiil,s0,xgb,r07,r08,r07_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9900041572118498,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r07,r09,r07_vs_r09,1.0,1.0,0.9047619047619048,0.9905799083937119,0.9714285714285714,1.0
seed,phiusiil,s0,xgb,r08,r09,r08_vs_r09,0.8181818181818182,0.875,1.0,0.9942196531791908,1.0,1.0
seed,phiusiil,s3,lr,r00,r01,r00_vs_r01,1.0,1.0,1.0,1.0,1.0,1.0
