source_dataset,target_dataset,repetition,model,cohort,comparison,metric,delta
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_all,macro_f1,-0.006770058902066944
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_all,roc_auc,-0.07843408571254568
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_all,pr_auc,-0.057334897474119906
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_all,recall,-0.03093794579172604
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_all,fpr,4.4494212044554615e-05
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.015491220001885297
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_single,macro_f1,-0.001472236352503098
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_single,roc_auc,-0.04095288701930222
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_single,pr_auc,-0.030277152983529232
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_single,recall,-0.006726501822792885
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r02,lr,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.0033632509113964426
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_single_minus_f_all,macro_f1,-0.0027924203915887236
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.02508474937185312
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.008469200362292706
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_single_minus_f_all,recall,-0.013239859586469893
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.006619929793234947
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.0017070677128733225
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.05589577157204839
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.021935020783722836
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_all,recall,-0.008106243532252422
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.004053121766126211
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_single,macro_f1,0.001085352678715401
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.08098052094390151
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.030404221146015542
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_single,recall,0.005133616054217471
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r02,rf,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,0.0025668080271087357
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_single_minus_f_all,macro_f1,-0.0027556650251630566
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_single_minus_f_all,roc_auc,-0.02548784214462535
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_single_minus_f_all,pr_auc,-0.008716799774318218
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_single_minus_f_all,recall,-0.012997305436677764
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_single_minus_f_all,balanced_accuracy,-0.006498652718338882
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_all,macro_f1,-0.0016819191482624896
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_all,roc_auc,0.05564065327792883
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_all,pr_auc,0.021951679856763273
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_all,recall,-0.007944999207481374
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.003972499603740687
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_single,macro_f1,0.001073745876900567
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_single,roc_auc,0.08112849542255418
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_single,pr_auc,0.03066847963108149
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_single,recall,0.0050523062291963905
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r02,rf,unfiltered,f_stable_minus_f_single,balanced_accuracy,0.0025261531145981952
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_single_minus_f_all,macro_f1,-2.980225699589223e-05
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.045174039802642174
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.033897102204494545
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_single_minus_f_all,recall,-0.0001420368078243195
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-7.101840391204872e-05
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.0006263771843825205
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.029730406231626982
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.013655149639033248
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,-0.0029827729643082668
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.0014913864821540224
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.0005965749273866283
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.015443633571015192
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.020241952565461296
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,-0.0028407361564839473
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.0014203680782419736
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_single_minus_f_all,macro_f1,-2.9254132266509636e-05
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_single_minus_f_all,roc_auc,-0.045406639302573326
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_single_minus_f_all,pr_auc,-0.03426835224656166
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_single_minus_f_all,recall,-0.00013869075923300667
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,-6.934537961639231e-05
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_all,macro_f1,-0.0006148492847029563
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_all,roc_auc,-0.030554150999086038
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_all,pr_auc,-0.014345629685603378
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_all,recall,-0.0029125059438898093
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.0014562529719447936
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_single,macro_f1,-0.0005855951524364467
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_single,roc_auc,0.014852488303487288
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_single,pr_auc,0.019922722560958284
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_single,recall,-0.0027738151846568027
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r02,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.0013869075923284013
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_single_minus_f_all,macro_f1,0.006215987284262592
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.017729015339974008
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.007720520963861777
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_single_minus_f_all,recall,0.02927088877062256
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_single_minus_f_all,fpr,6.679332660441961e-05
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,0.01460204772200907
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_all,macro_f1,0.005678921711189944
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.02604971517733079
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.017178961796340098
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_all,recall,0.02675047948025333
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_all,fpr,6.679332660441961e-05
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.013341843076824456
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.0005370655730726481
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.008320699837356782
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.009458440832478321
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_single,recall,-0.00252040929036923
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r03,lr,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.001260204645184615
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_single_minus_f_all,macro_f1,0.0064572988200071735
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_single_minus_f_all,roc_auc,-0.017798591945432596
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_single_minus_f_all,pr_auc,-0.007886882908602844
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_single_minus_f_all,recall,0.030294024409573628
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_single_minus_f_all,fpr,6.674131806683192e-05
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_single_minus_f_all,balanced_accuracy,0.015113641545753398
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_all,macro_f1,0.005925906228480271
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_all,roc_auc,-0.02600230074123594
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_all,pr_auc,-0.017157918967115937
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_all,recall,0.027807497226184807
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_all,fpr,6.674131806683192e-05
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_all,balanced_accuracy,0.013870377954058988
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_single,macro_f1,-0.0005313925915269024
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_single,roc_auc,-0.008203708795803344
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_single,pr_auc,-0.009271036058513094
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_single,recall,-0.0024865271833888203
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r03,lr,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.0012432635916944101
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_single_minus_f_all,macro_f1,0.0002533232240248262
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.0433575827059659
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.020278305470236513
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_single_minus_f_all,recall,0.001194935081888171
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,0.0005974675409440855
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.0010364702211076438
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.018967280386907814
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.008791882970217657
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_all,recall,-0.0048801550403165805
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.0024400775201582903
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.00128979344513247
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.024390302319058088
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.011486422500018856
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_single,recall,-0.0060750901222047515
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r03,rf,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.0030375450611023758
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_single_minus_f_all,macro_f1,0.0002506326762617972
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_single_minus_f_all,roc_auc,0.043541259110868424
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_single_minus_f_all,pr_auc,0.020400482270293174
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_single_minus_f_all,recall,0.0011788714534791689
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_single_minus_f_all,balanced_accuracy,0.0005894357267395844
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_all,macro_f1,-0.0010275591561965114
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_all,roc_auc,0.019665401847517805
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_all,pr_auc,0.009136892402956953
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_all,recall,-0.004824457124742443
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.0024122285623712214
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_single,macro_f1,-0.0012781918324583086
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_single,roc_auc,-0.02387585726335062
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_single,pr_auc,-0.011263589867336221
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_single,recall,-0.006003328578221612
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r03,rf,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.003001664289110806
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_single_minus_f_all,macro_f1,0.0005848413325934554
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.021685800891494078
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.06142013142671299
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_single_minus_f_all,recall,0.0027714460722785272
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,0.0013857230361392636
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,0.0005467290876381425
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.04752522197683379
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.06937858690102816
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,0.002590699589303802
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.001295349794651901
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-3.8112244955312846e-05
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.02583942108533971
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.007958455474315174
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,-0.00018074648297472518
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-9.037324148736259e-05
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_single_minus_f_all,macro_f1,0.0005849400656303683
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_single_minus_f_all,roc_auc,-0.021309798468442165
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_single_minus_f_all,pr_auc,-0.06118546211032405
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_single_minus_f_all,recall,0.0027639087018546116
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,0.0013819543509273058
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_all,macro_f1,0.0005472313565355047
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_all,roc_auc,-0.04703100616703254
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_all,pr_auc,-0.06870573682912773
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_all,recall,0.0025855920114122855
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,0.0012927960057061427
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_single,macro_f1,-3.770870909486357e-05
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_single,roc_auc,-0.025721207698590376
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_single,pr_auc,-0.007520274718803677
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_single,recall,-0.00017831669044232612
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r03,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,-8.915834522116306e-05
