source_dataset,target_dataset,repetition,model,fpr_budget,threshold_variant,threshold,evaluation_scope,validation_within_budget,n_samples,n_benign,n_phishing,accuracy,balanced_accuracy,precision,recall,macro_f1,roc_auc,pr_auc,fpr,tn,fp,fn,tp,fpr_wilson_upper_95,fpr_clopper_pearson_upper_95,alerts_per_10000_benign
phiusiil,iscx_url2016_binary,r01,rf,0.01,safer_neighbor,0.826403122969464,source_s3_test,True,35674,20127,15547,0.9897404272018837,0.9896343527662187,0.9876646321876004,0.988808130185888,0.9895698593776278,0.9989351674882122,0.9986521694381356,0.009539424653450588,19935,192,174,15373,0.010734179096578715,0.010745457239784534,95.39424653450588
phiusiil,iscx_url2016_binary,r01,rf,0.01,safer_neighbor,0.826403122969464,external_primary,True,41159,32706,8453,0.20510702398017444,0.4993493434283686,0.205161854768154,0.9986986868567372,0.17019818148827645,0.4586873226933443,0.19201074342312055,1.0,0,32706,11,8442,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,rf,0.01,selected,0.8260817269624671,source_validation,True,35675,20127,15548,0.9903573931324456,0.9904080452006016,0.987120338331411,0.9908026755852842,0.9902000068701049,0.9990767303976835,0.998763188844603,0.009986585184081085,19926,201,143,15405,0.011207082092529868,0.011218368513589174,99.86585184081085
phiusiil,iscx_url2016_binary,r01,rf,0.01,selected,0.8260817269624671,source_s3_test,True,35674,20127,15547,0.9897404272018837,0.9896343527662187,0.9876646321876004,0.988808130185888,0.9895698593776278,0.9989351674882122,0.9986521694381356,0.009539424653450588,19935,192,174,15373,0.010734179096578715,0.010745457239784534,95.39424653450588
phiusiil,iscx_url2016_binary,r01,rf,0.01,selected,0.8260817269624671,external_primary,True,41159,32706,8453,0.20510702398017444,0.4993493434283686,0.205161854768154,0.9986986868567372,0.17019818148827645,0.4586873226933443,0.19201074342312055,1.0,0,32706,11,8442,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,rf,0.01,more_permissive_neighbor,0.8249883311835465,source_validation,False,35675,20127,15548,0.9903293622985284,0.9903832029488999,0.987057089767412,0.9908026755852842,0.990171589476267,0.9990767303976835,0.998763188844603,0.010036269687484474,19925,202,143,15405,0.011259589931342061,0.011270877292309339,100.36269687484474
phiusiil,iscx_url2016_binary,r01,rf,0.01,more_permissive_neighbor,0.8249883311835465,source_s3_test,True,35674,20127,15547,0.9896843639625498,0.9895919865565564,0.9874751107970968,0.9888724512767737,0.9895131696757853,0.9989351674882122,0.9986521694381356,0.009688478163660754,19932,195,173,15374,0.010891881087922722,0.010903161953054961,96.88478163660754
phiusiil,iscx_url2016_binary,r01,rf,0.01,more_permissive_neighbor,0.8249883311835465,external_primary,True,41159,32706,8453,0.20510702398017444,0.4993493434283686,0.205161854768154,0.9986986868567372,0.17019818148827645,0.4586873226933443,0.19201074342312055,1.0,0,32706,11,8442,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,xgb,0.001,safer_neighbor,0.9272375702857971,source_validation,True,35675,20127,15548,0.9937210932025228,0.9929355094378891,0.9987631818773597,0.9868150244404424,0.9936070420457466,0.9994273180329348,0.9994651244079461,0.0009440055646643812,20108,19,205,15343,0.0013733782179399046,0.001384860614589746,9.440055646643811
phiusiil,iscx_url2016_binary,r01,xgb,0.001,safer_neighbor,0.9272375702857971,source_s3_test,True,35674,20127,15547,0.9920950832539104,0.9911063652349039,0.9984327042382289,0.983405158551489,0.9919484652758063,0.9994854568390061,0.9994910521760969,0.0011924280816813235,20103,24,258,15289,0.0016651459302321247,0.0016765650654835347,11.924280816813235
phiusiil,iscx_url2016_binary,r01,xgb,0.001,safer_neighbor,0.9272375702857971,external_primary,True,41159,32706,8453,0.20510702398017444,0.4993493434283686,0.205161854768154,0.9986986868567372,0.17019818148827645,0.07829544443316629,0.11495433873101357,1.0,0,32706,11,8442,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,xgb,0.001,selected,0.9268352389335632,source_validation,True,35675,20127,15548,0.9936930623686054,0.9929106671861874,0.9986981709301569,0.9868150244404424,0.9935785510068535,0.9994273180329348,0.9994651244079461,0.0009936900680677697,20107,20,205,15343,0.001432139113093784,0.0014436068885975365,9.936900680677697
phiusiil,iscx_url2016_binary,r01,xgb,0.001,selected,0.9268352389335632,source_s3_test,True,35674,20127,15547,0.9920950832539104,0.9911063652349039,0.9984327042382289,0.983405158551489,0.9919484652758063,0.9994854568390061,0.9994910521760969,0.0011924280816813235,20103,24,258,15289,0.0016651459302321247,0.0016765650654835347,11.924280816813235
phiusiil,iscx_url2016_binary,r01,xgb,0.001,selected,0.9268352389335632,external_primary,True,41159,32706,8453,0.20510702398017444,0.4993493434283686,0.205161854768154,0.9986986868567372,0.17019818148827645,0.07829544443316629,0.11495433873101357,1.0,0,32706,11,8442,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,xgb,0.001,more_permissive_neighbor,0.9262593984603882,source_validation,False,35675,20127,15548,0.9936650315346881,0.9928858249344856,0.9986331684457173,0.9868150244404424,0.99355006039202,0.9994273180329348,0.9994651244079461,0.001043374571471158,20106,21,205,15343,0.0014906822272049613,0.001502136477159864,10.43374571471158
phiusiil,iscx_url2016_binary,r01,xgb,0.001,more_permissive_neighbor,0.9262593984603882,source_s3_test,True,35674,20127,15547,0.9920950832539104,0.9911063652349039,0.9984327042382289,0.983405158551489,0.9919484652758063,0.9994854568390061,0.9994910521760969,0.0011924280816813235,20103,24,258,15289,0.0016651459302321247,0.0016765650654835347,11.924280816813235
phiusiil,iscx_url2016_binary,r01,xgb,0.001,more_permissive_neighbor,0.9262593984603882,external_primary,True,41159,32706,8453,0.20510702398017444,0.4993493434283686,0.205161854768154,0.9986986868567372,0.17019818148827645,0.07829544443316629,0.11495433873101357,1.0,0,32706,11,8442,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,xgb,0.01,safer_neighbor,0.6167040467262268,source_validation,True,35675,20127,15548,0.991927119831815,0.9922089199111752,0.9871663899885073,0.9944044250064317,0.9917986502543884,0.9994273180329348,0.9994651244079461,0.009986585184081085,19926,201,87,15461,0.011207082092529868,0.011218368513589174,99.86585184081085
phiusiil,iscx_url2016_binary,r01,xgb,0.01,safer_neighbor,0.6167040467262268,source_s3_test,True,35674,20127,15547,0.9920950832539104,0.9922041092960774,0.9888554409786716,0.9930533221843443,0.9919664579045879,0.9994854568390061,0.9994910521760969,0.008645103592189595,19953,174,108,15439,0.00978644241496182,0.009797705112037734,86.45103592189595
phiusiil,iscx_url2016_binary,r01,xgb,0.01,safer_neighbor,0.6167040467262268,external_primary,True,41159,32706,8453,0.2053499842075852,0.499940849402579,0.20535497351669177,0.999881698805158,0.17036544314768903,0.07829544443316629,0.11495433873101357,1.0,0,32706,1,8452,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,xgb,0.01,selected,0.6127820014953613,source_validation,True,35675,20127,15548,0.9919551506657323,0.9922410783881498,0.9871672093468684,0.9944687419603807,0.9918271854142202,0.9994273180329348,0.9994651244079461,0.009986585184081085,19926,201,86,15462,0.011207082092529868,0.011218368513589174,99.86585184081085
phiusiil,iscx_url2016_binary,r01,xgb,0.01,selected,0.6127820014953613,source_s3_test,True,35674,20127,15547,0.9920670516342435,0.9921939036318579,0.9886669227814061,0.9931819643661156,0.9919382606062903,0.9994854568390061,0.9994910521760969,0.008794157102399761,19950,177,106,15441,0.009944588969220404,0.009955854126296034,87.94157102399761
phiusiil,iscx_url2016_binary,r01,xgb,0.01,selected,0.6127820014953613,external_primary,True,41159,32706,8453,0.2053499842075852,0.499940849402579,0.20535497351669177,0.999881698805158,0.17036544314768903,0.07829544443316629,0.11495433873101357,1.0,0,32706,1,8452,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r01,xgb,0.01,more_permissive_neighbor,0.6093948483467102,source_validation,False,35675,20127,15548,0.991927119831815,0.9922162361364482,0.9871041879468846,0.9944687419603807,0.9917987671483784,0.9994273180329348,0.9994651244079461,0.010036269687484474,19925,202,86,15462,0.011259589931342061,0.011270877292309339,100.36269687484474
phiusiil,iscx_url2016_binary,r01,xgb,0.01,more_permissive_neighbor,0.6093948483467102,source_s3_test,True,35674,20127,15547,0.9920950832539104,0.9922333824710419,0.9886050829012227,0.993310606547887,0.9919669208019763,0.9994854568390061,0.9994910521760969,0.00884384160580315,19949,178,104,15443,0.009997286905981229,0.010008552893891473,88.4384160580315
phiusiil,iscx_url2016_binary,r01,xgb,0.01,more_permissive_neighbor,0.6093948483467102,external_primary,True,41159,32706,8453,0.2053499842075852,0.499940849402579,0.20535497351669177,0.999881698805158,0.17036544314768903,0.07829544443316629,0.11495433873101357,1.0,0,32706,1,8452,0.9999999999999998,1.0,10000.0
phiusiil,iscx_url2016_binary,r02,lr,0.001,safer_neighbor,0.999667043977387,source_validation,True,35674,20127,15547,0.971407747939676,0.9673352912293742,0.998695502917954,0.9356145880234129,0.9706953966742224,0.995111010670459,0.9967779363104032,0.0009440055646643812,20108,19,1001,14546,0.0013733782179399046,0.001384860614589746,9.440055646643811
phiusiil,iscx_url2016_binary,r02,lr,0.001,safer_neighbor,0.999667043977387,source_s3_test,True,35674,20127,15547,0.9474687447440713,0.9399140951836267,0.9981782409094221,0.8810703029523381,0.9457195320782643,0.9932000699526617,0.9954218390476557,0.001242112585084712,20102,25,1849,13698,0.001722951750163069,0.0017343607065745006,12.42112585084712
phiusiil,iscx_url2016_binary,r02,lr,0.001,safer_neighbor,0.999667043977387,external_primary,True,41236,32781,8455,0.264720147443981,0.5356499815785533,0.21742614179741013,0.9949142519219397,0.24931066119960552,0.5532995135666472,0.2241842300761869,0.9236142887648333,2504,30277,43,8412,0.925992539570639,0.9260147914319152,9236.142887648333
phiusiil,iscx_url2016_binary,r02,lr,0.001,selected,0.9996656865134983,source_validation,True,35674,20127,15547,0.971379716320009,0.9673104489776725,0.9986269394480296,0.9356145880234129,0.9706669294334294,0.995111010670459,0.9967779363104032,0.0009936900680677697,20107,20,1001,14546,0.001432139113093784,0.0014436068885975365,9.936900680677697
phiusiil,iscx_url2016_binary,r02,lr,0.001,selected,0.9996656865134983,source_s3_test,True,35674,20127,15547,0.9475248079834053,0.9399784162745124,0.9981785063752276,0.8811989451341095,0.94577858969185,0.9932000699526617,0.9954218390476557,0.001242112585084712,20102,25,1847,13700,0.001722951750163069,0.0017343607065745006,12.42112585084712
phiusiil,iscx_url2016_binary,r02,lr,0.001,selected,0.9996656865134983,external_primary,True,41236,32781,8455,0.2646958967892133,0.5356347288406867,0.21742052209873353,0.9949142519219397,0.24928057584733931,0.5532995135666472,0.2241842300761869,0.9236447942405662,2503,30278,43,8412,0.9260226005828094,0.9260448528601578,9236.447942405663
phiusiil,iscx_url2016_binary,r02,lr,0.001,more_permissive_neighbor,0.9996642109408683,source_validation,False,35674,20127,15547,0.9713516847003419,0.9672856067259709,0.9985583853916387,0.9356145880234129,0.9706384626553484,0.995111010670459,0.9967779363104032,0.001043374571471158,20106,21,1001,14546,0.0014906822272049613,0.001502136477159864,10.43374571471158
phiusiil,iscx_url2016_binary,r02,lr,0.001,more_permissive_neighbor,0.9996642109408683,source_s3_test,True,35674,20127,15547,0.9475808712227393,0.9400427373653981,0.9981787717636774,0.8813275873158809,0.945837644497497,0.9932000699526617,0.9954218390476557,0.001242112585084712,20102,25,1845,13702,0.001722951750163069,0.0017343607065745006,12.42112585084712
phiusiil,iscx_url2016_binary,r02,lr,0.001,more_permissive_neighbor,0.9996642109408683,external_primary,True,41236,32781,8455,0.2646958967892133,0.5356347288406867,0.21742052209873353,0.9949142519219397,0.24928057584733931,0.5532995135666472,0.2241842300761869,0.9236447942405662,2503,30278,43,8412,0.9260226005828094,0.9260448528601578,9236.447942405663
phiusiil,iscx_url2016_binary,r02,lr,0.01,safer_neighbor,0.8742717931191698,source_validation,True,35674,20127,15547,0.9878062454448618,0.9874738214805913,0.9871067560598247,0.9848845436418602,0.9875987030121935,0.995111010670459,0.9967779363104032,0.009936900680677697,19927,200,235,15312,0.011154567012271905,0.01116585249731659,99.36900680677697
phiusiil,iscx_url2016_binary,r02,lr,0.01,safer_neighbor,0.8742717931191698,source_s3_test,True,35674,20127,15547,0.9859281269271738,0.9857874357353542,0.9830475823540744,0.984691580369203,0.9856950120815209,0.9932000699526617,0.9954218390476557,0.01311670889849456,19863,264,238,15309,0.014502798607924028,0.014514150242082094,131.1670889849456
phiusiil,iscx_url2016_binary,r02,lr,0.01,safer_neighbor,0.8742717931191698,external_primary,True,41236,32781,8455,0.25700843922785915,0.5317211721585633,0.21595943558093678,0.997397989355411,0.23943564260725428,0.5532995135666472,0.2241842300761869,0.9339556450382843,2165,30616,22,8433,0.9361763245719041,0.9361987136320304,9339.556450382843
phiusiil,iscx_url2016_binary,r02,lr,0.01,selected,0.8741734981528835,source_validation,True,35674,20127,15547,0.9877782138251948,0.9874489792288895,0.9870431251208663,0.9848845436418602,0.9875702859565667,0.995111010670459,0.9967779363104032,0.009986585184081085,19926,201,235,15312,0.011207082092529868,0.011218368513589174,99.86585184081085
phiusiil,iscx_url2016_binary,r02,lr,0.01,selected,0.8741734981528835,source_s3_test,True,35674,20127,15547,0.9859000953075069,0.9857625934836525,0.9829844612816232,0.984691580369203,0.98566662035882,0.9932000699526617,0.9954218390476557,0.013166393401897947,19862,265,238,15309,0.014554935614559023,0.014566288361914068,131.66393401897946
phiusiil,iscx_url2016_binary,r02,lr,0.01,selected,0.8741734981528835,external_primary,True,41236,32781,8455,0.25700843922785915,0.5317211721585633,0.21595943558093678,0.997397989355411,0.23943564260725428,0.5532995135666472,0.2241842300761869,0.9339556450382843,2165,30616,22,8433,0.9361763245719041,0.9361987136320304,9339.556450382843
phiusiil,iscx_url2016_binary,r02,lr,0.01,more_permissive_neighbor,0.8734435176610365,source_validation,False,35674,20127,15547,0.9877501822055278,0.9874241369771879,0.9869795023849426,0.9848845436418602,0.9875418693001918,0.995111010670459,0.9967779363104032,0.010036269687484474,19925,202,235,15312,0.011259589931342061,0.011270877292309339,100.36269687484474
phiusiil,iscx_url2016_binary,r02,lr,0.01,more_permissive_neighbor,0.8734435176610365,source_s3_test,True,35674,20127,15547,0.9858720636878399,0.9857377512319508,0.9829213483146068,0.984691580369203,0.9856382290262446,0.9932000699526617,0.9954218390476557,0.013216077905301337,19861,266,238,15309,0.014607067808672825,0.014618421671151656,132.16077905301336
phiusiil,iscx_url2016_binary,r02,lr,0.01,more_permissive_neighbor,0.8734435176610365,external_primary,True,41236,32781,8455,0.25700843922785915,0.5317211721585633,0.21595943558093678,0.997397989355411,0.23943564260725428,0.5532995135666472,0.2241842300761869,0.9339556450382843,2165,30616,22,8433,0.9361763245719041,0.9361987136320304,9339.556450382843
phiusiil,iscx_url2016_binary,r02,rf,0.001,safer_neighbor,0.9679459695434356,source_validation,True,35674,20127,15547,0.9726411392050233,0.9687503552288597,0.9986994318570744,0.9384447160223838,0.9719705218498559,0.9994394298845924,0.9993647369042272,0.0009440055646643812,20108,19,957,14590,0.0013733782179399046,0.001384860614589746,9.440055646643811
phiusiil,iscx_url2016_binary,r02,rf,0.001,safer_neighbor,0.9679459695434356,source_s3_test,True,35674,20127,15547,0.9709592420250042,0.9671793188956053,0.99535741107394,0.9377371840226411,0.9702574048626258,0.9989814389183774,0.9987747989120523,0.003378546231430417,20059,68,968,14579,0.004121324812486899,0.004132568031346095,33.78546231430417
phiusiil,iscx_url2016_binary,r02,rf,0.001,safer_neighbor,0.9679459695434356,external_primary,True,41236,32781,8455,0.20404500921524882,0.49753151530439516,0.2042337290316316,0.9950325251330574,0.16948341427230446,0.45507441270509946,0.19067069660915423,0.9999694945242671,1,32780,42,8413,0.9999931944362545,0.999998435274877,9999.69494524267
phiusiil,iscx_url2016_binary,r02,rf,0.001,selected,0.9678822844471395,source_validation,True,35674,20127,15547,0.9726691708246903,0.9687825157743026,0.9986995208761122,0.9385090371132695,0.9719994893209317,0.9994394298845924,0.9993647369042272,0.0009440055646643812,20108,19,956,14591,0.0013733782179399046,0.001384860614589746,9.440055646643811
phiusiil,iscx_url2016_binary,r02,rf,0.001,selected,0.9678822844471395,source_s3_test,True,35674,20127,15547,0.9709872736446712,0.9672114794410482,0.9953577280174768,0.9378015051135268,0.9702863759871336,0.9989814389183774,0.9987747989120523,0.003378546231430417,20059,68,967,14580,0.004121324812486899,0.004132568031346095,33.78546231430417
